RecipeId,Name,RecipeCategory,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,CookTime,PrepTime,TotalTime,Review_Class,IngredientsCount,minimum_rating,maximum_rating,mean_of_rating
42877,Canned Crust Chicken Pot Pie,Savory Pies,5.0,91.0,478.8,24.6,7.9,25.9,926.9,50.2,4.0,1.1,14.2,6.0,50,20,70,average,2,0.0,5.0,4.696629213483146
188737,Chocolate Cappuccino,Beverages,5.0,7.0,109.1,10.2,6.3,20.4,41.3,5.9,1.4,3.0,1.7,8.0,0,10,10,average,3,3.0,5.0,4.714285714285714
241365,Frozen Banana Mochaccino,Shakes,5.0,5.0,265.8,6.6,3.7,17.4,134.7,48.5,3.6,24.8,6.2,2.0,0,5,5,average,5,4.0,5.0,4.8
76650,Down South Crock Pot Chicken Stew,Stew,4.5,10.0,369.5,11.7,3.3,72.6,1188.6,34.3,4.4,4.4,30.7,4.0,240,20,260,average,15,2.0,5.0,4.3
350081,Avalanche Bark,Candy,5.0,12.0,158.6,8.4,4.4,3.6,65.6,20.1,0.5,15.2,2.3,20.0,90,5,95,average,3,0.0,5.0,4.166666666666667
345989,Bread Machine Yeast Coffee Cake (Abm),Yeast Breads,5.0,8.0,313.1,11.1,4.0,35.9,344.1,48.5,2.0,19.1,5.9,8.0,25,120,145,good,15,4.0,5.0,4.857142857142857
245500,My Mom's Other Soft Apple Cake (In a Tube Pan),Dessert,5.0,5.0,353.2,15.1,2.2,46.5,232.5,51.5,1.9,31.5,4.2,16.0,90,15,105,average,9,3.0,5.0,4.6
497219,Roasted Brussels Sprouts With Apple and Pancetta,Vegetable,5.0,5.0,104.2,5.4,0.8,0.0,156.7,14.1,2.6,9.1,1.5,8.0,25,25,50,average,11,5.0,5.0,5.0
20823,Alaskan Salmon Chowder,Chowders,5.0,6.0,205.7,5.7,3.1,18.3,518.0,32.6,3.2,5.2,8.7,6.0,25,10,35,average,12,4.0,5.0,4.833333333333333
337640,Cherry Loaf,Quick Breads,5.0,16.0,155.7,5.1,3.0,34.7,142.8,25.0,0.4,12.9,2.5,8.0,45,10,55,average,9,0.0,5.0,3.6875
265714,Pork Chops With Potatoes and Onions,One Dish Meal,5.0,6.0,480.6,23.8,7.4,82.5,799.0,37.0,3.4,4.0,29.5,4.0,50,20,70,average,9,4.0,5.0,4.666666666666667
289290,Sommer's Chicken Spaghetti,Chicken Breast,4.5,9.0,373.6,17.8,4.0,72.6,1082.0,24.4,0.9,18.7,27.9,2.0,20,5,25,average,7,4.0,5.0,4.4444444444444455
234150,Sweet Microwaved Nut Snack,Lunch/Snacks,5.0,6.0,450.8,36.8,5.0,0.0,458.8,24.8,6.6,9.7,12.4,6.0,10,5,15,average,6,4.0,5.0,4.666666666666667
174790,Baked Crab Dip (Like Simon and Seafort's Restaurant),Crab,5.0,5.0,201.3,15.5,3.4,17.5,426.9,12.5,1.3,2.9,4.4,4.0,10,10,20,average,6,4.0,5.0,4.6
370572,Corn Cooked in Husks on the Grill With Chile-Lime Butter,Corn,5.0,14.0,184.1,9.6,5.1,20.4,17.0,25.4,3.1,5.5,4.2,6.0,20,45,65,average,4,4.0,5.0,4.928571428571429
60764,Crispy Fried Eggplant (Aubergine),Vegetable,5.0,34.0,86.4,2.0,0.7,62.7,232.7,14.2,2.7,1.9,3.2,6.0,4,10,14,average,5,0.0,5.0,4.727272727272728
94142,Tailgate Club Sandwich,Lunch/Snacks,4.5,14.0,446.1,15.9,7.3,96.2,448.2,36.3,2.0,4.0,38.4,6.0,0,10,10,average,4,0.0,5.0,3.9230769230769234
163792,Spinach Feta  Bake,Lunch/Snacks,5.0,12.0,225.9,13.6,8.1,145.9,736.7,7.6,2.6,2.8,19.6,4.0,45,10,55,average,8,0.0,5.0,4.2727272727272725
265483,Coconut Caramel Bars,Bar Cookie,4.5,7.0,203.5,10.0,6.8,18.0,118.5,29.0,1.1,22.5,1.7,24.0,50,35,85,average,8,3.0,5.0,4.428571428571429
335459,Pumpkin Pie Milkshakes,Frozen Desserts,4.5,6.0,234.0,9.6,5.9,37.6,86.9,33.4,0.6,27.6,4.5,4.0,5,5,10,average,5,4.0,5.0,4.5
171419,Un-Fried  Fish,< 30 Mins,4.5,6.0,73.8,0.7,0.1,0.0,200.9,15.7,1.5,0.1,1.7,6.0,10,10,20,average,3,4.0,5.0,4.333333333333333
223211,Peking Style Chicken,Chicken Breast,5.0,26.0,520.4,41.4,6.5,46.4,590.7,17.9,0.3,9.9,19.2,4.0,20,15,35,average,6,0.0,5.0,4.5
300693,Garden Primavera Fettuccine,Vegetable,5.0,13.0,145.0,1.7,0.4,28.7,18.2,27.1,1.9,2.0,5.7,10.0,15,15,30,average,8,4.0,5.0,4.9230769230769225
217139,Gluten-Free Multigrain Miracle Bread,Yeast Breads,5.0,27.0,103.1,3.9,0.6,26.6,186.5,14.3,1.4,2.7,3.0,14.0,130,20,150,average,13,0.0,5.0,4.0740740740740735
69406,Crab Salad Sandwiches,Lunch/Snacks,4.5,6.0,244.8,10.8,1.8,3.8,705.3,33.0,2.2,6.1,4.5,4.0,0,5,5,average,6,0.0,5.0,2.8
157897,Honeyed Carrots,Vegetable,4.5,19.0,155.0,6.0,3.7,15.3,313.9,26.5,3.2,20.6,1.2,6.0,30,10,40,average,5,0.0,5.0,4.111111111111111
366148,Oven-Fried Zucchini Sticks,Vegetable,5.0,25.0,160.5,5.3,2.2,54.4,502.5,20.6,3.1,7.5,8.4,4.0,15,10,25,average,10,3.0,5.0,4.72
62254,Low-Fat Banana Oatmeal Chocolate Chip Muffins,Quick Breads,5.0,86.0,158.3,2.9,1.5,15.5,241.5,32.3,2.0,16.4,2.7,12.0,25,10,35,average,10,0.0,5.0,4.329268292682927
235318,Pebber Nodder (Danish Christmas Cookies),Dessert,4.5,13.0,37.0,2.0,1.2,9.1,14.6,4.4,0.1,2.0,0.5,100.0,10,15,25,average,6,0.0,5.0,4.0
335066,No Comparison Brownies,Dessert,5.0,11.0,185.9,5.0,2.7,41.2,150.5,33.1,0.9,25.1,2.6,12.0,30,15,45,average,7,0.0,5.0,4.545454545454546
112206,Scoozi's Pollo Al Limone,Chicken Breast,5.0,11.0,326.6,15.9,5.3,90.8,322.2,14.4,0.5,0.6,27.6,4.0,30,20,50,average,13,4.0,5.0,4.909090909090909
274450,Bill's Blue Cheese Dressing,Salad Dressings,5.0,10.0,164.4,14.3,4.7,21.4,430.8,7.2,0.1,2.3,2.6,12.0,0,15,15,average,8,0.0,5.0,4.4
189493,Traditional English Apple Traybake - Apple Pudding Cake,Dessert,5.0,6.0,293.5,13.0,7.7,83.3,145.3,40.8,1.3,22.5,4.1,16.0,50,20,70,average,7,4.0,5.0,4.666666666666667
179846,Vegan Banana Muffins,Quick Breads,4.5,20.0,242.3,9.6,1.3,0.0,284.0,37.5,2.7,13.8,3.4,12.0,20,10,30,average,10,3.0,5.0,4.611111111111111
72966,Tony's Tiger Bites,Bar Cookie,4.5,10.0,184.9,5.7,2.4,7.6,152.2,33.1,1.0,18.1,2.3,16.0,5,5,10,average,4,4.0,5.0,4.4444444444444455
180951,Eggless Pancakes,Breakfast,5.0,5.0,437.6,8.7,3.4,17.7,1211.0,75.6,2.1,8.8,13.8,4.0,0,20,20,average,8,4.0,5.0,4.6
192083,Chicken &amp; Mushroom Risotto,One Dish Meal,5.0,31.0,599.8,17.5,9.2,47.2,912.3,78.8,3.3,8.2,24.9,4.0,30,10,40,average,9,0.0,5.0,3.9354838709677415
189335,How to Bake a Cake (With Small Children Around!),Healthy,5.0,35.0,286.4,3.6,1.1,124.0,326.8,54.8,1.1,22.4,8.5,3.0,0,60,60,average,5,0.0,5.0,4.571428571428571
178204,Tomato Basil Mahi Mahi,One Dish Meal,5.0,7.0,206.9,5.9,1.0,124.1,155.9,4.8,1.2,3.4,32.4,1.0,15,5,20,average,8,0.0,5.0,4.142857142857143
90119,Beef Teriyaki With Cucumber Salsa,Steak,5.0,6.0,179.3,2.6,0.4,0.0,1370.4,23.5,2.7,13.8,5.2,2.0,20,10,30,average,10,4.0,5.0,4.833333333333333
245071,Divatini,Beverages,5.0,5.0,87.6,0.0,0.0,0.0,1.0,4.8,0.1,3.7,0.1,1.0,0,3,3,average,5,5.0,5.0,5.0
175150,Honey Raspberry Iced Tea,Beverages,5.0,14.0,32.4,0.0,0.0,0.0,0.9,8.8,0.0,8.7,0.0,4.0,5,5,10,average,2,4.0,5.0,4.857142857142857
107864,Multigrain Yeast Bread,Yeast Breads,5.0,15.0,141.2,2.5,0.4,12.1,235.1,25.4,2.0,4.3,5.0,16.0,150,20,170,average,12,0.0,5.0,4.666666666666667
257160,Hearty Quinoa With Sauteed Apples and Almonds,Grains,4.5,7.0,253.1,7.5,0.8,0.0,165.9,40.3,6.0,7.5,7.8,4.0,35,15,50,average,9,0.0,5.0,3.7142857142857135
117194,Apple Bites,Breakfast,5.0,86.0,97.9,0.3,0.1,0.0,1.9,26.2,5.1,18.9,0.5,1.0,0,5,5,average,2,0.0,5.0,4.595238095238095
100221,Cheesy Turnip Casserole,Cheese,3.5,5.0,184.2,10.9,6.4,100.8,530.9,8.5,1.3,4.9,13.2,6.0,45,20,65,average,13,2.0,4.0,3.25
96811,Zucotte,Vegetable,5.0,12.0,145.7,8.8,5.5,22.9,69.1,16.1,2.5,2.7,1.8,4.0,45,20,65,average,4,4.0,5.0,4.916666666666667
322645,Herb Roasted Chicken With Vegetables and Wine (Crock Pot),Whole Chicken,5.0,6.0,434.9,31.1,11.6,127.3,998.2,8.3,2.3,3.8,26.2,6.0,300,20,320,average,10,4.0,5.0,4.666666666666667
129969,Lemon Poppy Seed Muffins,Quick Breads,4.0,5.0,165.3,4.3,0.6,0.6,207.8,26.5,1.9,9.0,5.6,8.0,15,20,35,average,9,0.0,5.0,3.2
184755,Fudge Pie,Pie,5.0,7.0,268.1,16.5,10.0,83.4,173.7,30.3,1.3,25.2,3.0,8.0,25,10,35,average,6,0.0,5.0,4.285714285714286
35732,Lemon-Curry Deviled Eggs,Lunch/Snacks,4.5,10.0,89.5,6.4,2.3,214.1,137.5,1.2,0.1,0.7,6.5,16.0,0,15,15,average,8,1.0,5.0,4.1
151712,Salmon With Cucumber-Dill Sauce,Very Low Carbs,5.0,5.0,209.9,4.0,0.7,60.0,261.2,6.0,0.1,4.4,25.5,4.0,8,5,13,average,9,5.0,5.0,5.0
108678,"Sauerkraut With Bacon, Potato and Caraway",Pork,5.0,8.0,142.9,7.3,2.4,9.6,941.1,13.9,3.8,2.8,5.9,8.0,60,10,70,average,7,4.0,5.0,4.75
129844,Hero Sandwich,Lunch/Snacks,5.0,6.0,573.4,16.5,6.2,44.2,1166.1,77.3,3.9,5.2,29.0,8.0,0,15,15,average,5,4.0,5.0,4.833333333333333
16110,Toll House Butterscotch Chip Cookies,Drop Cookies,5.0,56.0,97.4,4.9,3.4,14.3,95.0,12.6,0.1,9.0,0.8,60.0,20,15,35,average,8,2.0,5.0,4.616666666666666
12800,Rice Pudding,Dessert,4.5,5.0,179.6,1.2,0.7,2.5,7.2,38.6,0.5,9.6,2.4,4.0,180,10,190,average,6,4.0,5.0,4.5
383872,Delicious Southern Style Deviled Eggs,Weeknight,4.5,18.0,119.7,8.4,2.1,188.6,246.4,4.3,0.4,1.7,6.8,6.0,10,10,20,average,9,1.0,5.0,4.5
4594,Sauteed Shrimp,< 15 Mins,5.0,18.0,145.8,5.4,2.6,200.7,1085.7,2.5,0.3,0.3,20.9,3.0,5,10,15,average,9,0.0,5.0,4.2222222222222205
35780,Yogurt and Spiced Apple Salad,Apple,4.5,7.0,74.8,1.0,0.2,0.2,10.1,16.7,2.5,12.7,1.2,6.0,30,15,45,average,10,2.0,5.0,4.428571428571429
122528,Super Easy Meatless Nine Layer Mexican Dip,Lunch/Snacks,5.0,6.0,308.8,23.2,11.4,51.8,663.1,13.5,3.9,2.1,13.3,12.0,30,10,40,average,8,4.0,5.0,4.833333333333333
70470,Maple Cornbread,Quick Breads,5.0,7.0,183.8,6.2,1.3,26.4,210.6,29.0,0.7,10.8,3.4,9.0,25,25,50,average,7,4.0,5.0,4.857142857142857
8597,Macaroni Salad,Vegetable,4.5,13.0,144.7,2.4,0.6,46.8,92.2,24.6,1.3,2.1,5.7,16.0,0,20,20,average,9,0.0,5.0,4.153846153846153
100783,Au Gratin Brussels Sprouts,Vegetable,4.5,5.0,258.6,18.6,11.5,47.9,316.0,14.8,4.4,2.7,11.2,6.0,10,20,30,average,11,3.0,5.0,4.4
83577,Sandwiches in Foil,Lunch/Snacks,5.0,10.0,281.1,12.9,5.8,48.8,380.8,23.5,1.0,3.8,16.9,8.0,20,10,30,average,4,4.0,5.0,4.9
305909,Pommes Paillasson or Straw Potato Cake,Potato,5.0,10.0,197.2,11.2,3.8,11.4,150.5,22.9,2.1,1.0,2.2,4.0,20,10,30,average,4,0.0,5.0,4.4
83516,Flubber,Kid Friendly,5.0,11.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,6.0,0,15,15,average,2,0.0,5.0,4.1
314658,Celery Salad With Walnuts and Blue Cheese,Vegetable,5.0,6.0,267.7,25.1,6.4,16.9,378.4,5.0,2.3,2.0,7.6,6.0,3,15,18,average,8,4.0,5.0,4.666666666666667
108158,Best Ever Squash Casserole,Vegetable,5.0,7.0,270.2,18.9,10.9,43.1,999.2,19.6,2.5,8.6,6.7,12.0,60,10,70,average,10,4.0,5.0,4.857142857142857
354021,Asian Creation,Low Cholesterol,4.5,8.0,548.9,16.0,2.6,37.8,624.3,72.9,4.0,8.3,28.2,4.0,15,10,25,average,11,2.0,5.0,4.5
262885,Crock Pot Corn Chowder,Chowders,4.0,8.0,310.0,12.2,7.0,31.7,1012.3,45.9,4.3,5.8,9.3,6.0,540,5,545,average,9,2.0,5.0,4.0
217537,Elephant's Mudbath,Beverages,5.0,8.0,156.7,0.1,0.0,0.0,2.6,9.1,0.0,9.1,0.0,1.0,2,2,4,average,3,4.0,5.0,4.75
2505,Pumpkin Roll,Vegetable,5.0,34.0,192.7,8.7,3.5,50.5,319.1,26.2,0.5,20.6,3.2,16.0,60,30,90,average,12,0.0,5.0,4.34375
474987,Breakfast Shepherd's Pie,Breakfast,5.0,95.0,261.2,20.7,8.3,216.8,1490.9,5.4,1.6,2.0,13.6,6.0,30,15,45,average,11,0.0,5.0,4.711111111111111
29526,Roasted Caraway Potatoes,Potato,5.0,14.0,201.6,7.0,1.0,0.0,447.2,32.1,4.4,2.1,3.8,8.0,60,15,75,average,6,5.0,5.0,5.0
144147,Fat Free Sugar Free Brownies,Bar Cookie,2.5,6.0,32.0,0.3,0.2,0.0,47.3,6.3,0.9,0.6,1.7,16.0,20,20,40,average,6,0.0,4.0,1.8333333333333333
20116,Cornish Game Hens With Herbs,Chicken,5.0,11.0,341.9,11.9,2.7,217.5,765.8,6.1,1.0,1.0,50.4,8.0,60,15,75,average,17,4.0,5.0,4.9
397144,Honey-Orange Butter,Citrus,5.0,5.0,158.0,15.3,9.7,40.7,135.4,6.0,0.0,6.0,0.2,6.0,10,5,15,average,3,5.0,5.0,5.0
13948,Cranberry Bread,Breads,5.0,75.0,401.8,17.6,2.7,63.4,344.9,55.4,1.9,28.8,6.5,12.0,60,10,70,average,12,0.0,5.0,4.32
209176,Strawberry Fizz,Smoothies,4.5,5.0,53.6,0.1,0.0,0.0,5.8,13.9,2.2,8.5,0.5,4.0,0,1,1,average,1,4.0,5.0,4.4
243760,Kimchi Salad Aka Quick Kimchi,Vegetable,4.5,5.0,23.3,1.7,0.2,0.0,224.6,1.8,0.4,0.8,0.2,8.0,28,10,38,average,10,0.0,5.0,3.6
36722,Strawberry Peach Smoothie,Smoothies,5.0,13.0,130.9,0.6,0.1,0.0,3.6,32.4,3.0,24.5,1.9,3.0,0,10,10,average,3,0.0,5.0,4.538461538461538
388855,Orange BBQ Chicken With Grilled Vegetables,Chicken,5.0,6.0,266.3,7.9,1.4,75.5,563.1,21.0,2.7,15.4,27.2,2.0,35,15,50,average,4,5.0,5.0,5.0
213378,Jade Green Broccoli,Vegetable,5.0,8.0,82.6,1.2,0.1,0.0,408.0,13.3,2.5,7.0,3.3,8.0,5,10,15,average,7,4.0,5.0,4.875
447543,Margarita Mac and Cheese,Macaroni And Cheese,5.0,13.0,501.1,24.6,11.2,61.3,1291.1,46.6,2.9,4.4,23.5,4.0,60,15,75,average,12,0.0,5.0,3.8461538461538463
55295,Green Beans with Pine Nuts and Basil,Fruit,4.5,6.0,149.7,11.2,1.1,0.0,8.6,11.6,5.1,2.3,4.1,12.0,10,20,30,average,5,4.0,5.0,4.5
54303,Cod Cakes With Dijon Tartar Sauce,European,5.0,8.0,387.1,15.1,2.6,124.5,505.6,35.1,2.6,5.3,27.3,6.0,20,10,30,average,12,4.0,5.0,4.875
428606,Baked Sweet Potatoes With Apricots and Prunes,Yam/Sweet Potato,5.0,5.0,177.5,1.0,0.1,0.0,26.6,44.0,3.9,30.1,1.8,6.0,45,10,55,average,6,5.0,5.0,5.0
331340,Hard Strawberry Lemonade,< 15 Mins,5.0,10.0,122.5,0.0,0.0,0.0,1.3,14.8,0.7,10.7,0.3,1.0,0,5,5,average,4,5.0,5.0,5.0
212975,Slow Cooker Char Siu Pork Roast,Pork,5.0,14.0,325.3,21.3,7.2,80.8,531.7,12.4,0.3,10.1,20.3,8.0,480,120,600,average,7,0.0,5.0,4.153846153846153
333763,"Curried Turkey, Apple and Sweet Potato Soup",Chowders,5.0,5.0,485.6,20.8,6.7,122.4,462.4,34.7,3.8,15.3,35.7,6.0,120,30,150,average,11,5.0,5.0,5.0
227468,"Solar-Powered, Sun-Brewed Iced Tea",Beverages,5.0,15.0,16.1,0.0,0.0,0.0,7.3,4.4,0.0,4.3,0.0,16.0,300,1,301,average,3,1.0,5.0,4.533333333333333
249188,Coco-Amaretto Juice,Beverages,5.0,13.0,204.6,0.1,0.0,0.0,1.9,7.7,0.1,6.4,0.1,1.0,0,2,2,average,2,4.0,5.0,4.9230769230769225
192775,Coffee Coconut Muffins,Quick Breads,5.0,11.0,287.5,15.5,8.7,52.3,160.8,33.9,1.7,17.9,4.4,12.0,40,20,60,average,12,5.0,5.0,5.0
116249,Parsley's Pineapple Burgers,Lunch/Snacks,5.0,12.0,261.7,13.0,5.1,120.3,350.6,9.0,0.6,3.5,25.7,8.0,10,10,20,average,4,4.0,5.0,4.666666666666667
414294,Oven Berry Pancakes,Breakfast,5.0,5.0,282.8,14.9,8.0,169.1,299.2,29.5,5.3,10.3,8.6,4.0,17,10,27,average,13,0.0,5.0,4.0
152634,Josh's Sort-Of Carbonara or Cheesy Bacon Pasta,European,5.0,7.0,521.6,8.8,4.7,22.2,210.9,88.2,3.9,3.8,20.7,2.0,20,0,20,average,5,4.0,5.0,4.857142857142857
185255,Fried Halloumi With Caraway,Lunch/Snacks,4.5,6.0,67.4,7.0,0.9,0.0,0.6,1.9,0.8,0.4,0.4,2.0,0,10,10,average,4,4.0,5.0,4.5
119245,Lemon or Lime Meringue Cookies,Drop Cookies,3.5,6.0,23.3,0.0,0.0,0.0,9.2,5.3,0.0,5.3,0.6,12.0,10,15,25,average,3,0.0,5.0,3.2
256141,Taco Seasoning Packet for the Frugal Home-Maker,Mexican,4.5,8.0,54.5,1.5,0.2,0.0,74.3,10.9,3.5,3.0,2.1,1.0,9,2,11,average,7,4.0,5.0,4.5
315586,Chocolate Rum Balls,Dessert,5.0,5.0,170.8,12.5,5.5,0.0,3.3,13.3,2.3,7.6,1.5,12.0,360,10,370,average,5,0.0,5.0,4.0
266220,Bird's Thanksgiving Leftover Croquettes,Poultry,4.5,12.0,513.7,30.2,6.7,155.4,1219.9,29.4,2.9,4.2,29.9,4.0,240,10,250,average,4,2.0,5.0,4.4
201090,Best Oatmeal Cookies,Drop Cookies,5.0,6.0,192.9,10.7,5.2,29.1,112.1,22.8,1.0,13.0,2.5,24.0,90,15,105,average,11,4.0,5.0,4.833333333333333
281414,Pork Chops Smothered in Caramelized Onions,Pork,5.0,7.0,491.8,30.2,15.5,169.8,535.4,12.6,1.6,7.6,41.1,2.0,30,15,45,average,8,4.0,5.0,4.857142857142857
18477,Hawaiian Rhubarb Crisp,Dessert,4.5,9.0,301.9,12.5,2.2,13.2,214.9,45.2,1.9,27.3,3.6,16.0,50,20,70,good,12,0.0,5.0,3.75
107741,Quick Mushroom Cream Pasta,Spaghetti,5.0,9.0,452.4,23.0,13.9,81.5,611.2,47.1,2.4,2.1,9.8,4.0,15,5,20,average,10,4.0,5.0,4.75
489478,Low Carb Deep Dish Chocolate Chip Cookie,Chocolate Chip Cookies,4.5,5.0,363.8,30.4,17.5,186.0,232.5,17.6,5.0,11.7,9.7,1.0,1,4,5,average,6,2.0,5.0,4.4
60209,Baked Peppers with Ricotta and Basil,Cheese,5.0,5.0,217.6,14.8,7.7,112.3,98.4,9.6,1.4,0.6,12.7,6.0,30,10,40,average,8,4.0,5.0,4.6
47943,Osso Bucco,Veal,5.0,16.0,235.1,15.2,6.0,21.6,160.8,13.0,2.5,6.1,2.8,6.0,120,30,150,average,22,0.0,5.0,4.5
299247,Non- Creamy Potato Bake With Feta and Olives,Potato,4.5,8.0,449.5,33.5,10.1,40.8,661.8,29.3,3.9,3.0,9.7,6.0,35,25,60,average,6,4.0,5.0,4.375
43267,Vanilla Sweet Potatoes,Yam/Sweet Potato,4.5,27.0,224.2,4.2,2.6,11.7,133.4,41.5,4.5,17.4,3.5,6.0,17,10,27,average,6,0.0,5.0,4.296296296296297
283087,The One Spinach Appetizer Puff,Spinach,5.0,5.0,24.8,0.5,0.3,8.2,61.1,3.9,0.3,0.1,1.1,30.0,30,10,40,average,8,4.0,5.0,4.6
234579,Healthy Cornbread Muffins,Quick Breads,5.0,5.0,124.2,2.7,0.7,32.5,368.4,21.3,1.0,5.5,3.8,12.0,15,10,25,average,10,4.0,5.0,4.8
442213,Power Peanut Butter Biscotti,Breakfast,5.0,5.0,121.4,3.0,0.6,20.7,122.3,20.1,0.8,8.8,3.7,18.0,75,15,90,average,7,0.0,5.0,4.0
20288,Crunchy Pea Salad,Cauliflower,5.0,8.0,459.4,35.8,7.8,19.3,563.3,26.4,6.8,9.3,10.7,6.0,0,20,20,average,7,5.0,5.0,5.0
427684,Roasted Red Peppers With Halloumi,Cheese,4.5,5.0,95.6,7.6,0.8,0.0,3.5,6.2,1.8,3.5,1.5,6.0,30,10,40,average,11,3.0,5.0,4.4
82210,Lamb Stifado,Stew,4.0,5.0,330.5,13.1,3.1,73.7,254.7,23.1,3.5,10.2,25.3,4.0,240,30,270,average,14,0.0,5.0,2.2
244093,Mushroom Linguine,Spaghetti,5.0,6.0,537.8,28.9,17.5,82.1,565.3,52.9,4.2,6.1,16.4,4.0,25,10,35,average,12,5.0,5.0,5.0
140747,Glazed Eggnog Spritz,Dessert,5.0,6.0,56.2,3.0,1.9,10.6,21.5,6.8,0.1,3.8,0.5,72.0,10,25,35,average,10,5.0,5.0,5.0
128170,Sesame Udon Noodles,Vegetable,4.5,6.0,281.4,26.2,4.1,0.0,541.0,10.8,3.2,3.3,3.4,4.0,3,15,18,average,9,4.0,5.0,4.5
84359,Tuna Cakes,Tuna,4.0,5.0,189.8,4.2,1.1,73.2,556.6,19.9,1.3,1.9,16.7,4.0,5,5,10,average,5,3.0,5.0,4.0
108974,Old Fashioned Cocoa,Beverages,5.0,5.0,252.3,13.9,8.6,45.4,134.4,26.1,3.6,7.7,11.0,4.0,5,10,15,average,5,5.0,5.0,5.0
253406,Marinated Steak With Blue Cheese,Steak,5.0,6.0,315.6,20.6,5.2,74.4,481.1,1.8,0.3,0.3,27.1,4.0,25,20,45,average,10,5.0,5.0,5.0
448398,Better Homes and Gardens Banana Bread,Quick Breads,5.0,9.0,157.4,6.3,0.8,11.6,76.9,24.0,1.2,12.2,2.4,16.0,50,15,65,average,10,0.0,5.0,4.4444444444444455
89826,Seared Sesame-crusted Tuna,Lunch/Snacks,5.0,23.0,460.6,28.6,4.7,64.6,69.3,6.4,3.2,0.1,44.5,4.0,2,5,7,average,4,0.0,5.0,3.869565217391304
96033,Will's Favorite Corn,Corn,4.0,5.0,164.8,7.0,4.0,19.5,141.7,22.3,1.7,1.6,6.5,8.0,30,35,65,average,6,4.0,4.0,4.0
98582,Lemon Bars,Bar Cookie,5.0,6.0,112.3,2.5,1.2,38.6,34.3,20.6,0.4,12.8,2.2,16.0,20,20,40,average,14,3.0,5.0,4.666666666666667
347625,Braised Beef &amp; Onions,Roast Beef,5.0,5.0,410.0,26.5,11.5,88.7,299.9,16.2,2.2,7.3,22.4,6.0,120,5,125,average,5,4.0,5.0,4.8
206642,Warm and Cozy Bottom Round Roast Crock Pot Style,Very Low Carbs,5.0,17.0,255.2,9.1,2.8,103.8,102.2,5.0,0.7,1.1,38.5,8.0,360,15,375,average,8,0.0,5.0,4.294117647058823
21026,Mediterranean Scallops,One Dish Meal,5.0,15.0,389.6,5.4,0.8,37.5,203.6,55.7,4.0,6.4,28.5,4.0,20,25,45,average,10,0.0,5.0,4.357142857142857
25741,Sesame Cold Noodles,Fruit,4.5,7.0,586.4,25.0,4.0,71.8,1047.6,73.9,6.1,5.3,19.6,4.0,20,20,40,average,4,1.0,5.0,4.142857142857143
94335,Salmon With Chili-honey Glaze,Healthy,5.0,8.0,232.9,5.4,0.9,78.8,261.2,15.2,0.3,13.8,30.5,4.0,15,10,25,average,8,4.0,5.0,4.625
415605,Stir-Fried Vegetables – Ww 1 Point,< 15 Mins,5.0,5.0,75.8,2.6,0.4,0.0,246.2,12.6,4.1,4.3,2.3,4.0,5,10,15,average,6,5.0,5.0,5.0
96258,Fez Carrots,Vegetable,5.0,11.0,226.2,11.9,7.4,30.5,148.7,28.8,2.7,21.1,1.4,4.0,15,5,20,average,7,5.0,5.0,5.0
106644,Healthy Rigatoni Bake,One Dish Meal,5.0,5.0,415.5,13.5,6.4,70.4,680.1,43.4,5.2,7.6,29.3,6.0,30,10,40,average,6,4.0,5.0,4.6
62405,See's Fudge,Candy,5.0,6.0,109.6,5.7,2.9,5.2,32.8,15.5,0.7,13.3,1.0,117.0,30,5,35,average,5,4.0,5.0,4.833333333333333
311125,Rachael Ray's Bacon Wrapped Chicken With Blue Cheese and Pecans,Chicken,5.0,7.0,500.1,35.0,15.1,134.5,909.7,9.0,1.2,1.7,37.1,4.0,20,20,40,average,12,4.0,5.0,4.714285714285714
51649,Flavored Caramelized Onions,Spreads,5.0,11.0,20.0,1.6,1.0,4.1,20.2,1.5,0.3,0.7,0.2,30.0,40,5,45,average,7,4.0,5.0,4.9
229663,Best Ever Chocolate Zucchini Cake,For Large Groups,5.0,9.0,327.5,15.7,2.3,27.9,250.6,44.7,2.2,26.1,4.9,20.0,75,20,95,average,11,0.0,5.0,3.5555555555555562
283074,Little Bit of Everything Swirl Bread,Yeast Breads,5.0,10.0,144.4,4.5,1.4,3.8,193.7,22.8,1.2,3.3,3.3,16.0,45,90,135,average,15,4.0,5.0,4.6
249627,Banana Chocolate Bars,Bar Cookie,4.5,5.0,304.5,15.2,7.5,38.4,182.9,39.6,2.1,25.9,3.7,24.0,45,7,52,average,11,1.0,5.0,4.2
134832,Easy Cheese Blintz Puff,Breakfast,5.0,8.0,381.1,19.3,11.0,213.5,339.4,26.5,0.6,6.4,24.4,8.0,70,15,85,average,19,4.0,5.0,4.875
146492,Girl Scout Chocolate Mint Cookies (Copycat),Dessert,5.0,41.0,39.3,2.2,1.0,0.0,29.6,5.2,0.4,2.9,0.4,70.0,30,20,50,average,1,0.0,5.0,4.829268292682927
