RecipeId,Review_Class
247762,average
247763,average
247764,average
247765,average
247766,average
247774,average
247776,average
247778,average
247780,average
247781,average
247787,average
247789,good
247790,average
247794,average
247795,average
247796,average
247798,good
247800,average
247804,average
247806,average
247808,average
247810,average
247811,average
247812,average
247813,good
247817,average
247819,good
247820,average
247824,average
247826,average
247830,average
247832,average
247835,average
247840,average
247841,average
247845,average
247846,good
247847,good
247848,average
247849,average
247850,good
247851,good
247853,average
247856,average
247857,average
247859,average
247860,average
247862,average
247867,average
247869,average
247870,good
247871,average
247872,average
247874,average
247876,average
247877,average
247878,average
247882,average
247883,average
247885,average
247887,average
247888,average
247889,average
247891,average
247893,average
247894,average
247895,average
247896,average
247897,good
247898,average
247900,good
247902,average
247903,average
247905,average
247907,average
247908,average
247909,good
247910,average
247911,average
247912,good
247913,average
247914,average
247915,average
247917,average
247918,average
247919,average
247922,average
247923,average
247924,average
247925,average
247927,average
247928,average
247929,average
247931,good
247934,average
247936,good
247937,good
247938,good
247939,average
247941,average
247944,average
247946,good
247948,very good
247949,average
247950,average
247952,average
247954,average
247955,good
247956,average
247957,average
247960,good
247963,average
247965,poor
247967,good
247976,average
247977,average
247978,good
247979,average
247980,average
247983,average
247985,average
247986,average
247987,average
247988,average
247990,average
247991,average
247994,average
247995,average
247997,average
247998,average
247999,average
248001,good
248003,good
248004,average
248005,average
248006,average
248007,average
248008,average
248010,average
248011,average
248013,average
248014,good
248015,average
248016,average
248020,average
248021,good
248023,average
248024,average
248027,good
248028,average
248029,average
248030,average
248033,average
248034,average
248037,good
248039,good
248042,average
248044,average
248046,good
248052,average
248053,average
248054,average
248055,average
248059,good
248065,good
248070,average
248071,average
248072,average
248074,average
248075,average
248076,average
248077,average
248078,average
248079,average
248082,average
248085,average
248087,average
248089,average
248092,average
248093,average
248094,average
248095,average
248096,average
248097,average
248098,average
248100,average
248101,average
248102,average
248104,average
248106,average
248108,average
248109,average
248110,average
248111,average
248116,average
248117,average
248120,average
248122,average
248124,good
248125,average
248126,good
248127,average
248128,average
248131,average
248132,average
248133,average
248134,average
248135,average
248137,very good
248138,average
248141,average
248143,good
248146,average
248147,average
248148,good
248150,average
248151,average
248152,average
248154,average
248156,average
248162,average
248163,average
248165,average
248166,average
248168,average
248170,average
248172,average
248174,average
248176,average
248178,good
248179,average
248187,average
248188,average
248189,average
248190,good
248191,average
248195,average
248197,average
248198,average
248199,average
248200,good
248202,average
248204,average
248207,average
248212,average
248214,good
248216,average
248218,average
248219,average
248220,average
248222,average
248231,average
248235,average
248236,average
248237,average
248238,average
248239,average
248240,average
248241,average
248244,average
248246,average
248247,average
248248,average
248250,average
248251,good
248252,average
248253,average
248255,average
248256,average
248257,average
248258,very good
248260,average
248261,average
248262,good
248263,average
248264,average
248266,average
248267,average
248268,average
248270,average
248273,average
248276,average
248279,good
248284,average
248286,average
248287,average
248288,good
248289,average
248292,average
248293,average
248294,average
248295,average
248297,average
248298,good
248299,average
248301,good
248302,average
248303,average
248304,average
248305,average
248307,good
248309,average
248315,good
248319,good
248323,average
248324,average
248325,average
248326,average
248331,average
248332,average
248334,average
248336,average
248337,average
248339,average
248340,average
248342,good
248344,average
248346,average
248348,average
248349,good
248350,average
248351,average
248352,average
248353,average
248354,average
248355,good
248356,average
248364,average
248365,average
248366,average
248368,average
248370,average
248371,average
248372,average
248378,average
248379,average
248380,average
248385,average
248386,average
248388,average
248389,average
248393,average
248394,average
248396,average
248398,average
248400,good
248403,average
248404,average
248405,average
248407,average
248411,average
248414,average
248415,average
248416,average
248420,average
248421,average
248423,average
248426,average
248428,average
248429,average
248434,average
248435,average
248436,average
248439,average
248443,average
248448,average
248450,average
248451,average
248452,average
248458,average
248459,very good
248461,average
248464,average
248466,average
248469,average
248470,average
248471,average
248472,average
248474,average
248477,average
248480,average
248482,average
248483,average
248484,average
248485,average
248486,average
248487,average
248488,average
248492,average
248495,average
248500,average
248503,average
248504,average
248506,good
248508,average
248510,average
248512,average
248513,average
248515,average
248519,average
248522,good
248523,good
248525,average
248526,average
248530,good
248532,average
248536,average
248538,good
248539,good
248543,average
248544,average
248545,average
248546,average
248548,good
248550,average
248551,average
248552,average
248553,average
248554,average
248555,average
248556,average
248557,average
248559,average
248563,average
248566,average
248568,average
248569,average
248570,good
248572,good
248573,average
248576,good
248577,average
248578,average
248581,average
248582,average
248583,average
248587,average
248590,average
248592,good
248594,average
248595,good
248596,average
248598,average
248599,average
248600,average
248601,average
248604,average
248605,average
248606,average
248608,average
248609,average
248610,average
248611,good
248614,average
248619,average
248620,average
248622,average
248627,average
248629,average
248635,average
248636,good
248638,average
248639,average
248641,average
248642,average
248645,average
248646,average
248647,average
248648,average
248649,average
248650,average
248651,average
248653,average
248654,average
248655,average
248656,average
248660,average
248661,very good
248662,average
248665,average
248669,average
248670,average
248671,average
248672,average
248673,average
248674,average
248676,average
248680,average
248681,good
248683,average
248686,good
248687,average
248688,average
248691,average
248694,average
248696,good
248699,average
248703,average
248704,average
248705,good
248707,average
248708,average
248709,average
248710,average
248711,average
248712,average
248714,average
248715,average
248716,good
248717,average
248718,average
248719,good
248722,average
248724,average
248725,average
248726,average
248727,average
248729,average
248730,average
248731,average
248732,average
248733,average
248736,average
248737,average
248738,average
248739,average
248740,good
248742,good
248743,average
248744,average
248745,average
248747,average
248751,average
248752,average
248754,average
248756,average
248758,average
248759,average
248760,average
248761,average
248765,average
248766,average
248767,good
248769,average
248771,average
248772,average
248773,average
248774,average
248776,average
248778,average
248781,average
248782,average
248785,average
248787,average
248789,average
248790,good
248792,good
248793,average
248795,average
248796,average
248797,average
248799,average
248806,average
248807,average
248808,average
248810,average
248812,average
248813,average
248815,average
248818,average
248819,average
248820,good
248822,average
248823,average
248825,average
248830,good
248834,average
248835,average
248836,average
248837,average
248838,average
248840,average
248843,average
248848,average
248849,very good
248850,average
248852,average
248854,average
248855,average
248856,average
248857,average
248858,average
248859,average
248861,average
248864,average
248865,average
248867,average
248868,average
248870,average
248872,average
248873,average
248874,average
248878,average
248879,average
248880,good
248881,good
248882,average
248884,average
248885,average
248886,average
248887,average
248889,average
248895,average
248896,average
248897,average
248898,very good
248900,average
248901,average
248902,average
248903,average
248904,average
248905,average
248906,average
248908,average
248911,average
248912,average
248913,average
248917,average
248918,average
248922,average
248925,average
248926,average
248928,average
248930,average
248931,poor
248932,average
248934,average
248938,average
248939,average
248941,good
248944,average
248947,good
248951,average
248952,good
248953,average
248955,average
248957,good
248958,good
248959,average
248962,good
248964,average
248965,average
248966,good
248968,average
248969,average
248972,good
248973,average
248974,good
248977,average
248978,average
248979,average
248980,good
248982,average
248984,average
248985,average
248986,average
248987,average
248988,good
248992,average
248993,average
248994,average
248996,average
248998,average
248999,average
249000,average
249005,average
249006,good
249007,good
249008,average
249010,average
249012,average
249013,good
249014,average
249015,average
249016,average
249018,average
249019,average
249020,average
249021,average
249022,good
249023,good
249024,average
249025,good
249026,good
249027,good
249030,average
249031,good
249032,average
249033,good
249034,average
249039,average
249040,good
249041,average
249042,average
249045,average
249046,good
249048,average
249049,average
249050,average
249052,average
249056,average
249057,average
249058,average
249060,average
249061,average
249063,average
249064,average
249065,average
249070,average
249073,average
249074,average
249076,average
249081,average
249083,good
249085,good
249088,average
249091,average
249094,average
249095,average
249096,very good
249099,average
249109,average
249111,average
249118,average
249120,average
249124,average
249125,good
249127,average
249128,average
249129,average
249133,average
249134,average
249137,average
249138,average
249141,average
249142,average
249143,average
249144,average
249145,average
249147,average
249148,average
249150,average
249152,good
249154,average
249155,average
249156,average
249157,average
249158,average
249159,average
249163,good
249168,average
249170,average
249171,average
249174,average
249175,average
249176,average
249177,average
249178,average
249180,average
249182,average
249183,average
249184,average
249185,very good
249186,average
249187,average
249188,average
249190,average
249191,average
249192,average
249194,average
249198,average
249199,average
249201,average
249203,average
249207,average
249216,average
249218,average
249219,average
249220,average
249221,good
249224,good
249225,average
249226,average
249235,good
249236,average
249237,good
249238,average
249240,good
249242,average
249244,average
249245,average
249247,very good
249250,average
249251,average
249252,average
249256,good
249257,average
249258,good
249259,average
249260,average
249262,average
249264,average
249265,average
249268,average
249269,average
249273,average
249275,average
249277,very good
249281,average
249282,average
249284,average
249285,average
249288,average
249289,average
249293,average
249294,average
249295,good
249296,average
249297,average
249300,average
249301,average
249303,average
249304,average
249305,average
249308,average
249310,average
249311,good
249312,average
249313,average
249315,average
249316,average
249318,average
249319,average
249323,average
249324,average
249325,good
249326,average
249327,average
249330,average
249332,average
249333,average
249334,average
249335,average
249336,average
249337,average
249338,average
249341,average
249343,average
249345,average
249346,average
249351,average
249352,good
249354,average
249355,average
249357,good
249358,average
249359,good
249361,good
249362,average
249363,average
249364,average
249365,average
249367,average
249368,average
249373,average
249376,average
249377,good
249382,average
249383,good
249384,average
249385,average
249387,average
249391,average
249392,average
249393,good
249397,good
249398,average
249400,average
249403,average
249404,average
249406,average
249410,average
249411,good
249412,average
249414,average
249415,average
249416,average
249417,average
249422,good
249423,good
249426,average
249427,average
249430,average
249431,average
249432,average
249433,average
249436,average
249439,average
249441,average
249442,average
249443,good
249448,average
249449,average
249450,average
249452,average
249453,good
249455,average
249457,average
249460,average
249461,average
249463,average
249465,average
249466,good
249470,average
249472,average
249475,average
249479,average
249481,average
249484,average
249485,good
249486,average
249488,average
249489,average
249490,average
249492,average
249494,good
249496,average
249497,very good
249499,average
249502,average
249505,good
249506,average
249508,average
249510,average
249511,average
249512,average
249513,good
249514,average
249518,average
249519,average
249520,average
249521,average
249522,average
249525,average
249530,good
249531,average
249532,good
249534,average
249535,average
249536,average
249539,average
249540,average
249542,average
249543,good
249544,average
249545,average
249546,good
249547,average
249549,good
249551,average
249552,average
249553,good
249554,average
249555,average
249556,average
249559,good
249560,good
249561,average
249563,average
249564,good
249565,average
249566,good
249567,average
249568,good
249575,average
249576,average
249577,average
249578,average
249579,average
249581,average
249582,good
249585,average
249588,average
249591,average
249592,average
249596,poor
249599,very good
249600,average
249606,average
249609,average
249611,average
249612,average
249613,average
249614,average
249615,good
249616,average
249618,average
249620,average
249622,good
249623,average
249625,average
249627,average
249629,average
249633,average
249636,average
249637,average
249639,average
249640,average
249642,average
249643,average
249645,average
249646,good
249647,good
249652,average
249655,average
249656,average
249660,average
249661,average
249662,average
249667,average
249668,average
249669,good
249672,average
249677,average
249678,average
249679,average
249680,average
249682,average
249683,average
249684,average
249685,average
249689,average
249690,average
249692,average
249694,good
249695,average
249696,good
249698,average
249702,average
249704,average
249706,average
249708,average
249709,average
249711,average
249713,average
249715,average
249716,average
249718,average
249719,average
249720,average
249722,average
249723,average
249724,average
249725,average
249726,average
249727,good
249728,average
249729,average
249731,average
249732,average
249733,average
249735,average
249740,average
249741,average
249742,average
249744,average
249745,average
249747,good
249748,average
249749,average
249751,average
249752,average
249754,good
249755,good
249757,average
249761,average
249762,average
249764,average
249765,average
249767,average
249769,average
249772,average
249773,average
249778,average
249779,average
249782,average
249783,average
249787,good
249789,average
249790,good
249793,average
249794,good
249795,average
249799,good
249800,average
249802,average
249803,good
249804,average
249805,average
249806,average
249810,average
249812,average
249813,good
249816,average
249817,average
249820,average
249822,average
249826,average
249827,average
249828,good
249829,average
249831,average
249833,good
249835,average
249836,average
249838,average
249840,average
249841,average
249843,good
249844,average
249845,good
249846,average
249847,average
249848,average
249855,average
249857,average
249865,average
249866,average
249867,average
249868,average
249869,good
249870,average
249873,good
249875,average
249876,good
249877,average
249878,average
249879,average
249880,average
249883,average
249885,good
249888,good
249889,average
249892,very good
249894,average
249896,average
249897,average
249899,average
249902,average
249903,average
249904,good
249906,average
249907,good
249911,average
249916,average
249917,average
249918,average
249920,average
249922,average
249924,average
249926,average
249927,poor
249933,average
249934,average
249935,average
249937,average
249939,average
249941,average
249942,average
249944,good
249946,average
249947,good
249950,average
249951,average
249954,average
249956,average
249961,average
249962,average
249965,average
249966,average
249968,average
249969,good
249971,average
249973,average
249974,average
249976,average
249977,good
249978,average
249979,average
249983,average
249985,average
249986,average
249987,average
249988,average
249989,average
249990,very good
249993,average
249996,average
249999,average
250004,average
250008,average
250009,good
250015,average
250019,good
250022,good
250024,average
250025,average
250026,average
250027,average
250034,average
250035,average
250037,average
250039,average
250042,average
250046,good
250049,average
250050,average
250052,average
250053,good
250054,average
250055,good
250059,good
250061,average
250063,average
250065,average
250066,average
250067,average
250069,average
250071,good
250074,average
250075,average
250076,average
250077,good
250078,average
250080,average
250087,average
250088,average
250090,average
250091,average
250092,average
250093,average
250094,average
250096,average
250097,average
250100,average
250103,average
250106,very good
250109,average
250110,average
250111,average
250118,average
250119,average
250120,average
250122,average
250125,average
250126,average
250129,good
250131,average
250132,average
250133,average
250134,average
250135,average
250136,average
250137,average
250139,average
250140,average
250141,average
250143,average
250148,average
250149,average
250151,average
250153,good
250154,average
250155,average
250157,average
250158,average
250159,average
250161,average
250163,average
250166,average
250167,average
250168,average
250170,average
250172,average
250173,average
250174,average
250175,average
250177,average
250178,average
250179,average
250181,average
250182,average
250183,average
250185,average
250187,average
250188,average
250192,good
250193,average
250196,average
250200,average
250203,average
250205,average
250206,good
250207,average
250210,average
250212,average
250214,average
250215,average
250216,average
250217,average
250218,average
250219,average
250223,average
250225,average
250227,average
250229,average
250230,average
250231,average
250232,average
250233,average
250234,very good
250238,good
250244,average
250245,average
250248,average
250252,good
250253,average
250254,good
250256,average
250257,good
250258,average
250260,average
250263,average
250264,average
250266,average
250267,average
250271,average
250273,average
250274,average
250276,average
250278,average
250279,very good
250280,average
250281,average
250282,average
250283,average
250284,average
250286,average
250289,average
250291,average
250292,average
250294,average
250297,average
250299,good
250300,average
250303,average
250305,average
250306,average
250308,average
250310,average
250313,average
250318,average
250319,average
250320,average
250321,average
250323,good
250324,good
250325,average
250326,average
250329,good
250332,good
250334,average
250335,good
250338,average
250339,good
250343,average
250345,good
250346,average
250347,average
250348,average
250350,average
250351,average
250352,average
250361,average
250362,average
250364,average
250365,average
250366,average
250369,average
250370,good
250372,average
250374,average
250375,good
250376,average
250377,average
250378,average
250380,average
250381,average
250382,average
250383,average
250384,average
250385,average
250386,average
250387,average
250389,average
250392,average
250394,average
250395,average
250397,average
250398,average
250399,average
250400,average
250401,good
250406,average
250407,average
250409,average
250410,average
250412,average
250415,average
250417,average
250419,average
250420,average
250421,average
250426,good
250428,average
250429,average
250430,average
250431,average
250432,good
250433,average
250434,average
250435,average
250436,average
250437,average
250438,average
250440,average
250441,good
250442,average
250443,average
250444,average
250445,good
250448,average
250449,average
250455,average
250456,average
250457,average
250458,average
250459,average
250462,average
250464,average
250466,average
250467,good
250470,average
250471,average
250473,good
250476,average
250477,good
250479,average
250481,average
250482,average
250483,good
250484,average
250486,average
250487,average
250488,average
250489,average
250490,average
250491,average
250494,good
250495,average
250496,average
250497,good
250498,average
250501,average
250505,average
250506,average
250507,good
250515,average
250517,good
250519,average
250520,average
250522,average
250524,average
250525,average
250526,average
250530,average
250533,good
250534,average
250537,average
250540,average
250543,average
250544,average
250545,average
250546,average
250548,average
250549,average
250550,average
250551,average
250554,average
250556,average
250557,average
250559,average
250562,average
250564,good
250565,average
250567,average
250568,average
250569,average
250570,average
250571,average
250572,average
250575,average
250576,average
250577,average
250580,average
250581,average
250582,average
250584,average
250589,average
250592,average
250593,average
250596,average
250599,average
250600,average
250601,average
250606,average
250609,good
250611,average
250612,average
250613,average
250615,average
250616,average
250622,average
250624,average
250625,good
250630,very good
250631,average
250632,average
250633,average
250634,average
250635,average
250639,average
250640,good
250643,average
250644,good
250647,average
250648,good
250649,average
250652,average
250656,average
250657,average
250659,average
250662,average
250664,average
250665,average
250666,average
250667,average
250668,average
250669,average
250671,good
250672,average
250673,average
250676,average
250679,average
250684,good
250687,average
250689,average
250690,average
250691,average
250694,good
250696,average
250697,average
250699,average
250700,average
250702,average
250703,good
250704,average
250705,average
250708,average
250710,average
250711,average
250712,average
250713,average
250715,good
250716,average
250717,average
250718,average
250719,average
250720,average
250721,average
250724,average
250725,average
250727,average
250728,average
250730,average
250731,average
250732,average
250733,average
250735,good
250742,average
250745,average
250746,average
250747,average
250748,good
250750,average
250753,average
250754,average
250755,average
250756,average
250757,average
250758,average
250759,average
250760,average
250761,average
250762,average
250764,average
250765,good
250766,average
250768,good
250769,average
250770,good
250773,good
250774,average
250775,good
250776,good
250778,average
250780,average
250783,average
250787,average
250790,average
250791,average
250793,average
250799,average
250800,good
250801,good
250802,average
250803,good
250804,average
250807,average
250808,average
250809,average
250814,average
250817,average
250819,average
250820,good
250822,average
250824,average
250826,good
250829,average
250833,average
250834,average
250836,average
250839,average
250840,average
250842,good
250843,good
250844,average
250845,average
250846,average
250852,average
250853,average
250856,average
250858,average
250859,average
250860,average
250861,average
250863,average
250866,average
250867,average
250868,average
250870,average
250871,average
250874,average
250876,average
250883,average
250884,good
250893,average
250895,average
250896,average
250900,average
250903,average
250904,average
250905,good
250909,average
250911,average
250912,average
250913,average
250915,average
250922,good
250923,average
250925,average
250926,average
250927,average
250932,average
250933,average
250934,average
250936,average
250937,average
250940,average
250941,average
250942,average
250946,average
250949,average
250952,average
250954,average
250955,good
250959,average
250961,average
250962,average
250964,average
250965,good
250966,good
250967,average
250968,average
250972,average
250973,average
250974,average
250975,average
250976,average
250977,average
250979,average
250981,good
250982,average
250983,average
250984,average
250987,average
250990,good
250991,average
250992,good
250993,good
250996,good
250999,average
251000,average
251004,good
251007,good
251008,average
251010,good
251011,average
251013,good
251014,good
251015,average
251017,average
251018,average
251020,average
251021,average
251024,average
251026,average
251027,good
251030,average
251031,average
251032,average
251036,average
251037,average
251039,good
251041,average
251042,average
251046,average
251047,average
251049,average
251050,average
251051,average
251053,average
251054,average
251055,average
251057,good
251059,average
251061,average
251062,good
251063,average
251065,good
251066,average
251069,good
251072,average
251075,good
251076,average
251077,good
251080,good
251082,average
251083,average
251084,good
251086,average
251087,average
251091,average
251092,average
251093,good
251097,average
251099,good
251100,average
251101,good
251103,average
251106,average
251108,good
251109,good
251114,average
251116,average
251117,good
251118,average
251120,average
251121,good
251127,average
251131,average
251132,average
251133,average
251135,average
251137,average
251138,average
251142,average
251145,average
251148,good
251149,average
251151,average
251152,average
251153,average
251154,average
251155,average
251159,average
251162,average
251163,good
251166,average
251167,average
251168,good
251169,average
251170,average
251171,average
251173,average
251176,average
251178,average
251180,average
251182,average
251183,average
251185,average
251188,good
251191,good
251192,average
251193,average
251194,good
251195,average
251196,average
251197,average
251198,average
251199,average
251200,average
251201,average
251202,average
251203,average
251206,average
251208,average
251209,average
251210,average
251211,average
251212,average
251214,average
251215,average
251216,good
251219,average
251220,average
251222,average
251226,average
251229,average
251232,average
251235,average
251237,good
251240,average
251244,average
251245,average
251246,average
251247,average
251250,average
251253,average
251254,average
251257,good
251258,average
251260,average
251263,average
251264,average
251270,average
251271,average
251272,average
251276,average
251277,average
251278,very good
251279,average
251285,average
251288,average
251289,average
251296,average
251301,average
251302,average
251306,average
251309,average
251310,average
251311,good
251312,average
251313,average
251314,average
251315,average
251316,average
251317,good
251318,average
251319,average
251320,average
251321,good
251328,average
251329,average
251332,average
251333,average
251335,average
251341,average
251343,average
251345,average
251346,average
251349,average
251350,average
251351,good
251352,average
251354,average
251355,average
251357,average
251358,good
251363,good
251366,average
251367,average
251370,average
251371,average
251372,average
251373,good
251374,average
251376,very good
251377,average
251378,average
251381,average
251382,average
251385,good
251388,good
251389,average
251391,average
251392,average
251394,average
251397,average
251399,average
251400,average
251401,average
251404,good
251405,average
251407,average
251408,average
251409,average
251411,average
251412,average
251413,average
251414,average
251415,average
251418,average
251420,average
251421,average
251422,average
251426,good
251429,average
251430,average
251431,average
251432,average
251435,average
251436,average
251438,average
251439,average
251442,average
251443,average
251444,average
251449,average
251451,average
251452,average
251453,average
251454,average
251455,average
251457,average
251458,average
251467,average
251470,average
251472,good
251473,average
251476,average
251477,average
251479,average
251480,average
251481,average
251484,average
251485,average
251486,average
251487,average
251492,average
251493,average
251494,average
251495,good
251498,average
251499,average
251500,average
251501,average
251502,good
251503,good
251504,average
251505,average
251507,average
251510,average
251512,good
251513,average
251514,good
251515,average
251518,average
251521,average
251522,good
251524,average
251526,good
251527,average
251528,average
251532,average
251534,average
251535,average
251536,average
251537,average
251538,average
251544,average
251547,average
251549,average
251550,average
251555,good
251556,average
251559,average
251561,average
251562,good
251564,average
251567,average
251568,average
251570,average
251571,average
251572,average
251573,average
251574,average
251576,average
251578,average
251579,average
251580,average
251581,average
251583,average
251585,average
251586,average
251587,good
251590,average
251591,average
251592,average
251594,good
251596,average
251598,good
251599,good
251600,average
251602,good
251604,average
251605,average
251607,good
251608,average
251609,average
251610,good
251611,average
251615,average
251617,average
251618,average
251621,good
251625,average
251626,average
251628,good
251629,average
251630,average
251634,good
251635,average
251636,average
251637,average
251638,average
251639,average
251641,average
251643,average
251645,average
251647,average
251649,average
251650,average
251651,good
251652,average
251654,good
251659,average
251660,average
251662,average
251664,average
251666,good
251667,good
251668,average
251669,average
251670,average
251671,average
251672,average
251673,good
251674,average
251675,average
251676,average
251678,good
251681,average
251682,average
251685,average
251686,average
251687,average
251691,average
251695,average
251702,average
251706,average
251711,average
251712,average
251713,good
251714,average
251715,average
251716,average
251717,average
251720,good
251721,average
251727,good
251729,good
251732,average
251733,good
251735,average
251737,average
251738,average
251740,average
251741,average
251742,average
251745,very good
251746,average
251747,average
251748,average
251750,good
251751,average
251753,average
251755,average
251756,average
251757,average
251758,average
251759,average
251761,good
251762,average
251766,average
251767,average
251769,average
251771,average
251772,average
251773,average
251775,average
251776,average
251778,average
251781,very good
251782,average
251785,average
251787,average
251788,average
251790,good
251792,good
251793,average
251794,average
251795,average
251797,average
251798,average
251799,average
251800,average
251801,average
251802,average
251803,average
251804,average
251809,average
251810,average
251811,average
251812,average
251813,average
251814,average
251816,average
251817,good
251820,average
251821,good
251823,average
251824,good
251825,average
251826,good
251827,average
251828,average
251831,average
251832,good
251833,average
251835,average
251836,good
251837,average
251838,average
251839,average
251840,average
251841,average
251842,good
251847,average
251848,average
251849,average
251851,good
251852,average
251853,average
251855,average
251856,average
251861,average
251863,average
251865,average
251866,average
251867,average
251870,average
251871,average
251872,average
251873,average
251874,average
251876,average
251878,average
251879,average
251880,average
251881,average
251882,average
251883,average
251884,average
251886,average
251889,average
251894,good
251897,good
251899,average
251903,average
251906,average
251908,average
251911,average
251914,average
251916,average
251917,average
251918,average
251919,average
251920,average
251921,average
251923,average
251925,average
251929,very good
251930,average
251932,average
251933,average
251934,good
251937,good
251938,average
251940,average
251946,average
251947,average
251951,average
251953,average
251955,average
251957,average
251959,average
251960,average
251961,average
251962,average
251966,average
251967,average
251968,good
251970,average
251972,average
251973,average
251974,average
251975,average
251976,average
251977,average
251980,average
251981,average
251982,average
251983,average
251984,average
251985,average
251986,average
251988,average
251990,average
251992,average
251994,average
251995,average
251997,average
251998,average
252000,good
252002,average
252004,average
252005,average
252008,average
252010,average
252011,average
252012,average
252013,good
252014,average
252015,average
252016,average
252018,average
252021,average
252025,average
252026,average
252027,good
252028,average
252030,average
252031,average
252032,good
252034,average
252036,average
252038,average
252042,average
252045,average
252047,average
252049,average
252051,average
252052,average
252053,average
252055,good
252062,average
252063,average
252065,average
252068,average
252069,average
252070,average
252072,average
252073,average
252074,average
252076,good
252078,average
252079,average
252081,good
252082,average
252085,average
252095,average
252098,average
252100,average
252101,average
252102,average
252105,average
252106,good
252111,average
252118,average
252119,average
252120,average
252121,average
252125,average
252127,average
252128,average
252129,average
252130,average
252131,average
252132,average
252133,good
252134,average
252135,average
252137,average
252138,average
252140,average
252141,good
252143,good
252144,average
252147,average
252149,good
252151,average
252152,average
252154,good
252157,average
252161,average
252162,average
252164,good
252169,average
252171,average
252172,average
252174,average
252175,average
252176,average
252178,average
252179,good
252184,good
252185,average
252194,average
252196,average
252198,poor
252199,very good
252200,average
252202,average
252205,average
252210,average
252213,good
252214,good
252216,average
252217,good
252218,average
252219,average
252220,average
252221,average
252222,good
252223,average
252224,good
252226,average
252227,average
252228,average
252229,good
252230,good
252232,average
252233,good
252234,average
252235,average
252236,average
252237,average
252238,average
252239,average
252240,good
252241,average
252244,average
252245,average
252246,average
252247,very good
252249,average
252250,average
252252,average
252259,average
252261,average
252262,average
252263,good
252267,average
252274,good
252277,average
252285,good
252287,average
252288,average
252294,average
252295,average
252296,average
252298,average
252299,average
252300,good
252301,average
252302,average
252303,average
252306,average
252307,average
252309,average
252311,average
252312,average
252314,average
252315,average
252316,average
252326,average
252328,average
252330,average
252332,average
252333,average
252335,average
252336,average
252337,good
252339,average
252340,average
252341,average
252347,average
252348,average
252350,average
252352,good
252353,good
252354,good
252356,average
252357,average
252358,average
252361,good
252362,average
252363,average
252365,average
252366,very good
252368,average
252369,average
252370,average
252371,average
252372,good
252374,average
252375,average
252376,average
252379,good
252382,average
252385,average
252387,average
252389,average
252390,good
252392,average
252395,average
252396,average
252397,average
252398,average
252399,good
252400,average
252401,average
252402,average
252403,average
252407,average
252408,average
252409,good
252410,average
252412,average
252413,average
252414,good
252416,average
252419,average
252420,average
252421,good
252422,average
252423,average
252424,average
252427,average
252428,average
252432,average
252433,average
252437,average
252439,average
252440,average
252443,good
252445,average
252447,average
252449,average
252450,very good
252453,average
252454,average
252455,average
252458,average
252459,average
252461,good
252462,average
252463,average
252466,average
252467,good
252471,average
252475,average
252476,average
252477,average
252479,average
252481,average
252482,average
252484,average
252485,good
252486,average
252488,average
252489,average
252491,average
252493,average
252494,good
252495,average
252496,average
252497,average
252498,average
252500,average
252501,average
252502,average
252504,average
252507,average
252510,average
252512,average
252513,average
252515,good
252516,average
252517,average
252518,average
252519,average
252520,average
252521,average
252522,very good
252525,good
252532,average
252533,average
252535,good
252536,average
252537,average
252538,good
252539,average
252540,average
252541,average
252543,average
252544,average
252546,average
252547,good
252552,average
252554,average
252558,average
252560,good
252563,good
252565,average
252567,average
252570,average
252571,average
252573,average
252574,average
252575,average
252577,good
252585,good
252586,average
252589,average
252590,average
252592,good
252593,good
252594,average
252595,average
252596,average
252597,average
252601,good
252602,average
252603,average
252605,good
252606,average
252609,average
252613,average
252615,average
252621,average
252622,very good
252624,average
252625,average
252627,average
252633,average
252634,average
252635,good
252638,average
252639,average
252640,average
252641,average
252642,average
252643,average
252644,average
252646,average
252647,average
252648,average
252649,average
252650,average
252651,average
252653,average
252654,average
252656,average
252658,average
252661,average
252663,average
252664,average
252666,average
252667,average
252669,average
252672,average
252673,average
252674,average
252675,average
252676,good
252677,average
252678,average
252680,average
252682,average
252684,average
252688,good
252690,average
252691,average
252692,average
252694,average
252695,average
252701,average
252704,average
252706,good
252707,average
252708,average
252712,good
252714,average
252719,very good
252721,average
252722,average
252725,average
252727,good
252728,average
252735,average
252736,good
252740,average
252744,average
252746,average
252748,good
252749,good
252757,average
252758,average
252759,good
252760,average
252762,average
252765,good
252766,average
252767,good
252769,good
252773,average
252774,good
252777,good
252779,average
252780,average
252781,average
252783,average
252784,average
252785,good
252790,good
252791,good
252792,average
252793,average
252794,average
252796,average
252801,average
252808,average
252811,average
252812,good
252813,average
252818,average
252820,average
252821,average
252826,good
252831,average
252833,good
252834,average
252835,average
252837,average
252838,average
252840,average
252843,good
252844,average
252845,average
252847,good
252848,average
252851,good
252852,average
252854,good
252856,good
252858,average
252860,average
252861,average
252862,average
252863,average
252864,good
252866,average
252873,good
252875,average
252878,good
252880,average
252881,good
252884,average
252885,good
252887,average
252892,average
252894,average
252895,average
252897,very good
252898,average
252899,good
252903,average
252906,average
252908,average
252909,average
252910,poor
252912,good
252914,good
252915,average
252916,average
252917,good
252919,average
252920,average
252921,average
252922,average
252924,good
252927,average
252928,average
252929,good
252930,good
252931,average
252932,average
252934,average
252935,good
252936,good
252937,average
252938,average
252940,good
252942,average
252946,average
252947,average
252948,average
252951,average
